    n, insertion_cmp, insertion_swaps, insertion_time, quick_cmp, quick_swaps, quick_time, bubble_cmp, bubble_swaps, bubble_time, heap_cmp, heap_swaps, heap_time
 2578,       1666879,         1664313,           2562,     45242,        8732,        325,    3321753,      1664313,        5874,    50603,      27004,       226
 2579,       1668118,         1665551,           2976,     45071,        8669,        327,    3324331,      1665551,        6498,    50665,      27042,       242
 2580,       1668291,         1665723,           2828,     45231,        8778,        344,    3326910,      1665723,        6034,    50673,      27032,       253
 2581,       1669606,         1667037,           2527,     45671,        8633,        280,    3329490,      1667037,        6752,    50689,      27039,       298
 2582,       1670766,         1668196,           3550,     44096,        8674,        334,    3332071,      1668196,        8147,    50700,      27053,       267
 2583,       1672331,         1669760,           3226,     46530,        8628,        290,    3334653,      1669760,        7657,    50715,      27039,       287
 2584,       1674072,         1671500,           3071,     44804,        8841,        291,    3337236,      1671500,        6280,    50712,      27060,       269
 2585,       1674747,         1672174,           2612,     43964,        8752,        281,    3339820,      1672174,        7601,    50766,      27070,       233
 2586,       1676143,         1673569,           3114,     46062,        8665,        339,    3342405,      1673569,        6659,    50795,      27117,       273
 2587,       1678120,         1675545,           2636,     43469,        8778,        297,    3344991,      1675545,        5735,    50786,      27095,       209
 2588,       1678786,         1676210,           3031,     43697,        8815,        242,    3347578,      1676210,        5794,    50829,      27109,       219
 2589,       1680460,         1677883,           3353,     45136,        8674,        277,    3350166,      1677883,        7044,    50847,      27142,       322
 2590,       1681788,         1679210,           2823,     43812,        8783,        231,    3352755,      1679210,        6361,    50852,      27120,       243
 2591,       1682662,         1680083,           3007,     44552,        8750,        342,    3355345,      1680083,        6335,    50889,      27136,       228
 2592,       1684729,         1682149,           2503,     43086,        8863,        210,    3357936,      1682149,        5517,    50918,      27160,       227
 2593,       1686775,         1684194,           2359,     43185,        8771,        225,    3360528,      1684194,        6079,    50917,      27137,       212
 2594,       1687620,         1685038,           2483,     43266,        8855,        337,    3363121,      1685038,        5724,    50976,      27189,       235
 2595,       1687835,         1685252,           2604,     46089,        8728,        270,    3365715,      1685252,        5440,    50975,      27198,       208
 2596,       1690201,         1687617,           2676,     42582,        8836,        229,    3368310,      1687617,        5986,    50978,      27204,       251
 2597,       1692246,         1689661,           2522,     44523,        8792,        261,    3370906,      1689661,        7903,    51035,      27201,       234
 2598,       1692443,         1689857,           2603,     47036,        8613,        254,    3373503,      1689857,        6824,    51034,      27204,       316
 2599,       1693886,         1691299,           2329,     44928,        8817,        355,    3376101,      1691299,        6564,    51014,      27217,       219
 2600,       1695210,         1692622,           2270,     46027,        8669,        251,    3378700,      1692622,        5600,    51035,      27185,       235
 2601,       1696435,         1693846,           2337,     45459,        8879,        280,    3381300,      1693846,        6925,    51093,      27231,       236
 2602,       1698383,         1695793,           2346,     45954,        8754,        246,    3383901,      1695793,        6513,    51167,      27281,       300
 2603,       1698730,         1696139,           2351,     45266,        8712,        233,    3386503,      1696139,        5775,    51178,      27295,       243
 2604,       1699383,         1696791,           2444,     46951,        8672,        230,    3389106,      1696791,        6541,    51159,      27279,       242
 2605,       1699692,         1697099,           2435,     45705,        8739,        324,    3391710,      1697099,        6124,    51237,      27324,       370
 2606,       1700728,         1698134,           2672,     44771,        8899,        802,    3394315,      1698134,        6370,    51242,      27325,       284
 2607,       1700786,         1698191,           2489,     44278,        8813,        250,    3396921,      1698191,        6810,    51249,      27317,       228
 2608,       1702310,         1699714,           3240,     44408,        8798,        246,    3399528,      1699714,        6935,    51281,      27337,       251
 2609,       1703353,         1700756,           2785,     44582,        8808,        260,    3402136,      1700756,        7248,    51340,      27372,       239
 2610,       1704068,         1701470,           3389,     47161,        8743,        268,    3404745,      1701470,        6055,    51356,      27419,       246
 2611,       1706164,         1703565,           2284,     43564,        8789,        226,    3407355,      1703565,        7108,    51371,      27410,       216
 2612,       1707895,         1705295,           2272,     46162,        8725,        228,    3409966,      1705295,        6135,    51393,      27428,       209
 2613,       1708116,         1705515,           2222,     45351,        8809,        250,    3412578,      1705515,        6197,    51406,      27410,       225
 2614,       1709978,         1707376,           2370,     45992,        8862,        249,    3415191,      1707376,        5809,    51416,      27439,       256
 2615,       1712164,         1709561,           2729,     48753,        8706,        271,    3417805,      1709561,        6665,    51439,      27446,       244
 2616,       1714230,         1711626,           2607,     46534,        8795,        285,    3420420,      1711626,        5422,    51466,      27459,       223
 2617,       1714638,         1712033,           2242,     43768,        8906,        310,    3423036,      1712033,        5541,    51446,      27448,       220
 2618,       1715994,         1713388,           2624,     45957,        8884,        320,    3425653,      1713388,        6478,    51510,      27472,       315
 2619,       1716312,         1713705,           2745,     46282,        8795,        226,    3428271,      1713705,        5641,    51550,      27514,       210
 2620,       1718363,         1715755,           2424,     45249,        8926,        217,    3430890,      1715755,        6563,    51629,      27548,       295
 2621,       1718794,         1716185,           3193,     46748,        8744,        272,    3433510,      1716185,        5573,    51584,      27515,       222
 2622,       1718960,         1716350,           2434,     44420,        8879,        221,    3436131,      1716350,        5875,    51608,      27531,       250
 2623,       1719472,         1716861,           2269,     44183,        8946,        273,    3438753,      1716861,        6173,    51677,      27575,       215
 2624,       1720191,         1717579,           2137,     46330,        8771,        217,    3441376,      1717579,        6106,    51693,      27578,       212
 2625,       1722123,         1719510,           2133,     45644,        8840,        222,    3444000,      1719510,        5491,    51671,      27556,       235
 2626,       1724375,         1721761,           2271,     45431,        8983,        218,    3446625,      1721761,        6591,    51714,      27608,       262
 2627,       1725014,         1722399,           3412,     45315,        8904,        464,    3449251,      1722399,        7250,    51705,      27588,       293
 2628,       1725206,         1722590,           3205,     47568,        8823,        227,    3451878,      1722590,        6962,    51737,      27590,       214
 2629,       1725787,         1723170,           2756,     44488,        8904,        252,    3454506,      1723170,        6779,    51680,      27528,       294
 2630,       1726404,         1723786,           2699,     45958,        8872,        363,    3457135,      1723786,        9032,    51768,      27635,       236
 2631,       1726717,         1724098,           2922,     44198,        8886,        237,    3459765,      1724098,        7674,    51804,      27621,       291
 2632,       1728072,         1725452,           3006,     45409,        9005,        272,    3462396,      1725452,        6815,    51851,      27661,       326
 2633,       1730197,         1727576,           2451,     46819,        8796,        331,    3465028,      1727576,        6958,    51845,      27665,       258
 2634,       1732146,         1729524,           2390,     43443,        8987,        317,    3467661,      1729524,        6373,    51932,      27696,       243
 2635,       1733508,         1730885,           2774,     46343,        8882,        221,    3470295,      1730885,        6396,    51879,      27647,       246
 2636,       1734853,         1732229,           2577,     46548,        8738,        210,    3472930,      1732229,        6314,    51950,      27725,       214
 2637,       1736505,         1733880,           2179,     48381,        8867,        260,    3475566,      1733880,        5828,    51934,      27713,       235
 2638,       1737836,         1735210,           2137,     47730,        8777,        221,    3478203,      1735210,        5662,    51962,      27718,       235
 2639,       1740146,         1737519,           2365,     43803,        8968,        235,    3480841,      1737519,        6182,    51973,      27738,       213
 2640,       1742404,         1739776,           2191,     47880,        8800,        223,    3483480,      1739776,        5489,    51995,      27732,       220
 2641,       1744850,         1742221,           2551,     47247,        8893,        216,    3486120,      1742221,        5359,    52092,      27809,       214
 2642,       1745322,         1742692,           2294,     45735,        8911,        221,    3488761,      1742692,        5458,    52080,      27785,       247
 2643,       1747857,         1745226,           2481,     46351,        8940,        219,    3491403,      1745226,        6557,    52102,      27779,       299
 2644,       1750467,         1747835,           2265,     45152,        8966,        276,    3494046,      1747835,        6154,    52098,      27791,       210
 2645,       1752883,         1750250,           2149,     45515,        8863,        219,    3496690,      1750250,        5642,    52109,      27783,       211
 2646,       1754496,         1751862,           2181,     46361,        8902,        220,    3499335,      1751862,        5995,    52130,      27775,       212
 2647,       1754791,         1752156,           2194,     47220,        8853,        217,    3501981,      1752156,        6377,    52130,      27820,       261
 2648,       1756817,         1754181,           2647,     43803,        8994,        225,    3504628,      1754181,        5931,    52218,      27860,       216
 2649,       1758405,         1755768,           2308,     45358,        8937,        233,    3507276,      1755768,        5898,    52230,      27853,       230
 2650,       1760054,         1757416,           2959,     46235,        8944,        303,    3509925,      1757416,        6346,    52268,      27880,       240
 2651,       1760880,         1758241,           2634,     46750,        8920,        239,    3512575,      1758241,        7095,    52296,      27908,       252
 2652,       1762490,         1759850,           2536,     46404,        9024,        249,    3515226,      1759850,        6384,    52288,      27884,       251
 2653,       1763480,         1760839,           2494,     46130,        8936,        231,    3517878,      1760839,        6706,    52326,      27937,       226
 2654,       1764067,         1761425,           3029,     45632,        8921,        289,    3520531,      1761425,        8128,    52360,      27943,       295
 2655,       1766604,         1763961,           3119,     47066,        8847,        238,    3523185,      1763961,        6121,    52350,      27924,       253
 2656,       1768969,         1766325,           3355,     47577,        9053,        314,    3525840,      1766325,        6441,    52373,      27917,       236
 2657,       1771191,         1768546,           2584,     50963,        8765,        246,    3528496,      1768546,        6069,    52422,      27966,       260
 2658,       1773563,         1770917,           3222,     47773,        8861,        407,    3531153,      1770917,        6377,    52439,      27994,       235
 2659,       1775499,         1772852,           2342,     46590,        8977,        258,    3533811,      1772852,        6365,    52427,      27967,       333
 2660,       1775997,         1773349,           2894,     47208,        8912,        315,    3536470,      1773349,        6657,    52492,      27963,       261
 2661,       1777079,         1774430,           2832,     45708,        8955,        257,    3539130,      1774430,        8271,    52501,      27963,       249
 2662,       1777404,         1774754,           3091,     45866,        9057,        307,    3541791,      1774754,        6926,    52517,      28016,       237
 2663,       1778121,         1775470,           3002,     47880,        9049,        350,    3544453,      1775470,        6254,    52603,      28052,       299
 2664,       1779141,         1776489,           2909,     48798,        8910,        350,    3547116,      1776489,        7102,    52553,      27999,       222
 2665,       1779780,         1777127,           3186,     47925,        8967,        278,    3549780,      1777127,        6900,    52616,      28062,       238
 2666,       1780706,         1778052,           2713,     44893,        9181,        341,    3552445,      1778052,        6812,    52660,      28092,       215
 2667,       1783295,         1780640,           3079,     47588,        8931,        265,    3555111,      1780640,        6358,    52670,      28091,       256
 2668,       1783923,         1781267,           2604,     45774,        9006,        255,    3557778,      1781267,        6309,    52666,      28094,       237
 2669,       1784264,         1781607,           2350,     47396,        8980,        233,    3560446,      1781607,        7478,    52657,      28076,       226
 2670,       1785033,         1782375,           2471,     45065,        9055,        267,    3563115,      1782375,        6627,    52726,      28076,       228
 2671,       1786230,         1783571,           2624,     46839,        9003,        242,    3565785,      1783571,        6913,    52730,      28098,       332
 2672,       1786306,         1783646,           2666,     45150,        9006,        303,    3568456,      1783646,        6206,    52732,      28112,       305
 2673,       1786957,         1784296,           2860,     48558,        8931,        229,    3571128,      1784296,        6193,    52792,      28153,       220
 2674,       1789203,         1786541,           2408,     47065,        9061,        246,    3573801,      1786541,        6567,    52841,      28173,       263
 2675,       1790605,         1787942,           2985,     48515,        9052,        319,    3576475,      1787942,        6942,    52758,      28108,       248
 2676,       1792638,         1789974,           2475,     45303,        9142,        315,    3579150,      1789974,        6441,    52808,      28169,       277
 2677,       1792792,         1790127,           2526,     46696,        9035,        256,    3581826,      1790127,        6289,    52845,      28184,       332
 2678,       1794617,         1791951,           3600,     49136,        9080,        230,    3584503,      1791951,        5731,    52891,      28200,       215
 2679,       1795105,         1792438,           2528,     46563,        9028,        237,    3587181,      1792438,        6677,    52920,      28240,       245
 2680,       1797500,         1794832,           2810,     46654,        9018,        283,    3589860,      1794832,        5631,    52947,      28245,       220
 2681,       1798305,         1795636,           2380,     47088,        9125,        270,    3592540,      1795636,        7280,    52977,      28230,       216
 2682,       1800972,         1798302,           2484,     47209,        9088,        229,    3595221,      1798302,        6420,    52977,      28252,       260
 2683,       1801459,         1798788,           2510,     47296,        9058,        297,    3597903,      1798788,        6663,    52945,      28202,       250
 2684,       1803101,         1800429,           2417,     44786,        9164,        230,    3600586,      1800429,        6450,    53027,      28256,       296
 2685,       1803589,         1800916,           3814,     44380,        9148,        228,    3603270,      1800916,        5942,    53015,      28269,       300
 2686,       1804656,         1801982,           2867,     47491,        9083,        278,    3605955,      1801982,        7108,    53063,      28310,       257
 2687,       1805043,         1802368,           2971,     46217,        9153,        319,    3608641,      1802368,        7058,    53094,      28319,       298
 2688,       1805898,         1803222,           2936,     46563,        9044,        346,    3611328,      1803222,        7705,    53149,      28327,       358
 2689,       1806855,         1804178,           3144,     48814,        9061,        254,    3614016,      1804178,        7982,    53147,      28332,       244
 2690,       1809020,         1806342,           2599,     46454,        9166,        263,    3616705,      1806342,        6872,    53146,      28310,       365
 2691,       1809541,         1806862,           3778,     46632,        9103,        280,    3619395,      1806862,        6814,    53153,      28346,       292
 2692,       1811776,         1809096,           3120,     48373,        9054,        332,    3622086,      1809096,        7346,    53151,      28339,       274
 2693,       1812943,         1810262,           3057,     45171,        9221,        267,    3624778,      1810262,        6606,    53215,      28362,       235
 2694,       1815237,         1812555,           2799,     46126,        9133,        232,    3627471,      1812555,        8609,    53254,      28394,       398
 2695,       1816704,         1814021,           3210,     47911,        9019,        248,    3630165,      1814021,        7320,    53302,      28412,       273
 2696,       1817671,         1814987,           2892,     47094,        9095,        273,    3632860,      1814987,        7756,    53251,      28369,       238
 2697,       1819619,         1816934,           2817,     51680,        8926,        239,    3635556,      1816934,        7588,    53324,      28431,       242
 2698,       1822299,         1819613,           2629,     47984,        9090,        256,    3638253,      1819613,        7849,    53369,      28457,       259
 2699,       1824264,         1821577,           2713,     45980,        9152,        248,    3640951,      1821577,        6597,    53373,      28442,       237
 2700,       1825196,         1822508,           2925,     47933,        9103,        253,    3643650,      1822508,        6792,    53363,      28416,       279
 2701,       1826965,         1824276,           2809,     45640,        9179,        266,    3646350,      1824276,        6494,    53450,      28485,       245
 2702,       1827616,         1824926,           2961,     45125,        9226,        312,    3649051,      1824926,        7133,    53405,      28478,       253
 2703,       1828411,         1825720,           3074,     47972,        9069,        326,    3651753,      1825720,        8595,    53397,      28468,       336
 2704,       1830440,         1827748,           3561,     46281,        9125,        255,    3654456,      1827748,        6752,    53488,      28519,       252
 2705,       1831861,         1829168,           2974,     49228,        9146,        261,    3657160,      1829168,        7482,    53503,      28520,       329
 2706,       1834253,         1831559,           3128,     45034,        9319,        260,    3659865,      1831559,        7077,    53503,      28514,       305
 2707,       1835157,         1832462,           2697,     49538,        9050,        262,    3662571,      1832462,        7072,    53584,      28569,       235
 2708,       1836280,         1833584,           3019,     47623,        9151,        286,    3665278,      1833584,        7722,    53570,      28536,       254
 2709,       1838874,         1836177,           2677,     48251,        9112,        292,    3667986,      1836177,        8035,    53550,      28560,       321
 2710,       1840029,         1837331,           2887,     47740,        9162,        254,    3670695,      1837331,        7888,    53648,      28642,       256
 2711,       1841221,         1838522,           2933,     47823,        9215,        288,    3673405,      1838522,        7893,    53675,      28590,       256
 2712,       1842783,         1840083,           2824,     48378,        9133,        283,    3676116,      1840083,        7291,    53684,      28648,       246
 2713,       1845195,         1842494,           3236,     48654,        9067,        306,    3678828,      1842494,        7115,    53709,      28607,       238
 2714,       1846597,         1843895,           2517,     46003,        9248,        236,    3681541,      1843895,        5970,    53671,      28604,       218
 2715,       1847669,         1844966,           2756,     48893,        9089,        315,    3684255,      1844966,        6251,    53744,      28657,       241
 2716,       1849676,         1846972,           2496,     46121,        9230,        264,    3686970,      1846972,        6003,    53785,      28658,       225
 2717,       1850793,         1848088,           2603,     47106,        9201,        283,    3689686,      1848088,        6617,    53815,      28708,       224
 2718,       1853244,         1850538,           2443,     46841,        9262,        261,    3692403,      1850538,        5976,    53762,      28650,       258
 2719,       1854861,         1852154,           2416,     47081,        9238,        339,    3695121,      1852154,        6636,    53811,      28682,       323
 2720,       1856471,         1853763,           3275,     49363,        9145,        236,    3697840,      1853763,        6448,    53799,      28677,       222
 2721,       1858349,         1855640,           2396,     48072,        9138,        225,    3700560,      1855640,        6128,    53850,      28714,       220
 2722,       1859923,         1857213,           2299,     46411,        9257,        257,    3703281,      1857213,        6115,    53909,      28752,       220
 2723,       1862434,         1859723,           2432,     46747,        9252,        289,    3706003,      1859723,        6523,    53920,      28735,       225
 2724,       1864253,         1861541,           2369,     47641,        9189,        305,    3708726,      1861541,        6378,    53960,      28753,       218
 2725,       1865974,         1863261,           2282,     46533,        9262,        224,    3711450,      1863261,        6293,    53916,      28726,       270
 2726,       1866421,         1863707,           2763,     47953,        9303,        284,    3714175,      1863707,        5766,    53999,      28779,       221
 2727,       1868125,         1865410,           2807,     50960,        9169,        231,    3716901,      1865410,        6158,    54043,      28815,       278
 2728,       1868987,         1866271,           2533,     48679,        9252,        229,    3719628,      1866271,        5715,    53988,      28767,       220
 2729,       1869399,         1866682,           2287,     46210,        9293,        226,    3722356,      1866682,        6136,    54044,      28819,       228
 2730,       1872072,         1869354,           2805,     46870,        9298,        229,    3725085,      1869354,        6186,    54057,      28838,       236
 2731,       1872858,         1870139,           2346,     47849,        9226,        241,    3727815,      1870139,        6136,    54099,      28827,       220
 2732,       1874852,         1872132,           2411,     45350,        9389,        229,    3730546,      1872132,        6713,    54146,      28902,       226
 2733,       1877207,         1874486,           2915,     45257,        9360,        321,    3733278,      1874486,        6341,    54103,      28835,       229
 2734,       1877649,         1874927,           2436,     47339,        9243,        231,    3736011,      1874927,        6246,    54152,      28831,       245
 2735,       1880330,         1877607,           2470,     48905,        9152,        233,    3738745,      1877607,        6529,    54198,      28888,       228
 2736,       1880679,         1877955,           2514,     49159,        9224,        238,    3741480,      1877955,        6946,    54224,      28914,       227
 2737,       1881312,         1878587,           2787,     50372,        9092,        293,    3744216,      1878587,        5941,    54279,      28973,       233
 2738,       1883464,         1880738,           2636,     45983,        9394,        236,    3746953,      1880738,        6733,    54283,      28930,       228
 2739,       1884618,         1881891,           2684,     46565,        9383,        262,    3749691,      1881891,        6071,    54242,      28924,       226
 2740,       1885544,         1882816,           2660,     46836,        9321,        234,    3752430,      1882816,        6822,    54280,      28905,       246
 2741,       1886811,         1884082,           2495,     46681,        9349,        236,    3755170,      1884082,        6115,    54307,      28947,       230
 2742,       1888635,         1885905,           2492,     51740,        9186,        237,    3757911,      1885905,        6358,    54410,      29008,       228
 2743,       1889906,         1887175,           2386,     49304,        9283,        234,    3760653,      1887175,        6361,    54373,      28975,       230
 2744,       1891573,         1888841,           2507,     47055,        9307,        279,    3763396,      1888841,        6758,    54440,      29017,       248
 2745,       1892096,         1889363,           2553,     46961,        9403,        237,    3766140,      1889363,        6477,    54431,      29054,       226
 2746,       1893278,         1890544,           2491,     47939,        9365,        234,    3768885,      1890544,        6272,    54451,      29022,       245
 2747,       1894026,         1891291,           2576,     48416,        9446,        280,    3771631,      1891291,        6793,    54481,      29028,       231
 2748,       1894480,         1891744,           2474,     48414,        9271,        233,    3774378,      1891744,        6522,    54513,      29066,       313
 2749,       1895664,         1892927,           2788,     49410,        9332,        247,    3777126,      1892927,        7231,    54462,      29036,       250
 2750,       1898073,         1895335,           2810,     47951,        9330,        255,    3779875,      1895335,        6767,    54527,      29060,       267
 2751,       1899413,         1896674,           3248,     48381,        9354,        300,    3782625,      1896674,        8354,    54537,      29061,       252
 2752,       1901347,         1898607,           3128,     48998,        9294,        262,    3785376,      1898607,        7377,    54606,      29081,       250
 2753,       1902682,         1899941,           2827,     50355,        9305,        329,    3788128,      1899941,        6872,    54627,      29124,       277
 2754,       1904475,         1901733,           3513,     47769,        9324,        354,    3790881,      1901733,        8134,    54651,      29134,       327
 2755,       1904667,         1901924,           2775,     50621,        9292,        433,    3793635,      1901924,        6861,    54645,      29161,       347
 2756,       1904915,         1902171,           3145,     48250,        9305,        303,    3796390,      1902171,        7395,    54658,      29149,       356
 2757,       1905348,         1902603,           3136,     49667,        9253,        259,    3799146,      1902603,        7201,    54710,      29175,       321
 2758,       1907185,         1904439,           3218,     47436,        9364,        257,    3801903,      1904439,        7365,    54755,      29178,       236
 2759,       1908470,         1905723,           2761,     47575,        9347,        246,    3804661,      1905723,        7461,    54730,      29177,       266
 2760,       1909670,         1906922,           2852,     48900,        9368,        265,    3807420,      1906922,        6540,    54771,      29229,       230
 2761,       1909934,         1907185,           2499,     47163,        9327,        244,    3810180,      1907185,        7567,    54797,      29232,       270
 2762,       1911211,         1908461,           2894,     48015,        9402,        240,    3812941,      1908461,        7446,    54766,      29210,       316
 2763,       1912022,         1909271,           3617,     47607,        9455,        305,    3815703,      1909271,        7380,    54796,      29238,       255
 2764,       1912255,         1909503,           2465,     46057,        9446,        237,    3818466,      1909503,        8077,    54835,      29250,       292
 2765,       1913835,         1911082,           2670,     48804,        9408,        352,    3821230,      1911082,        7262,    54860,      29242,       282
 2766,       1914814,         1912060,           3311,     46097,        9519,        241,    3823995,      1912060,        6335,    54882,      29243,       268
 2767,       1914885,         1912130,           2789,     50453,        9310,        250,    3826761,      1912130,        6400,    54923,      29269,       249
 2768,       1917125,         1914369,           2492,     47468,        9467,        237,    3829528,      1914369,        6177,    54916,      29253,       230
 2769,       1919266,         1916509,           2426,     47036,        9458,        248,    3832296,      1916509,        7224,    54958,      29298,       230
 2770,       1919851,         1917093,           2449,     49033,        9438,        243,    3835065,      1917093,        6095,    55004,      29308,       306
 2771,       1920400,         1917641,           2613,     48413,        9398,        240,    3837835,      1917641,        6832,    54999,      29322,       230
 2772,       1920892,         1918132,           2791,     50716,        9316,        238,    3840606,      1918132,        6197,    55046,      29333,       274
 2773,       1923329,         1920568,           2954,     47686,        9431,        260,    3843378,      1920568,        7316,    55066,      29343,       244
 2774,       1925092,         1922330,           2842,     48270,        9425,        334,    3846151,      1922330,        7255,    55090,      29370,       233
 2775,       1926493,         1923730,           2754,     49544,        9338,        336,    3848925,      1923730,        6337,    55114,      29404,       314
 2776,       1927703,         1924939,           3074,     48049,        9379,        272,    3851700,      1924939,        6766,    55102,      29376,       244
 2777,       1929642,         1926877,           2602,     51097,        9385,        241,    3854476,      1926877,        6970,    55089,      29381,       239
 2778,       1931208,         1928442,           2571,     47628,        9467,        246,    3857253,      1928442,        6770,    55190,      29428,       252
 2779,       1931607,         1928840,           3612,     47808,        9417,        332,    3860031,      1928840,        7600,    55176,      29412,       263
 2780,       1933877,         1931109,           2803,     49143,        9415,        270,    3862810,      1931109,        8806,    55229,      29455,       343
 2781,       1935049,         1932280,           4195,     47384,        9523,        280,    3865590,      1932280,        9163,    55228,      29439,       293
 2782,       1936367,         1933597,           4301,     47396,        9463,        319,    3868371,      1933597,        8706,    55254,      29464,       351
 2783,       1937008,         1934237,           3624,     49284,        9411,        277,    3871153,      1934237,        8291,    55288,      29454,       252
 2784,       1938137,         1935365,           3043,     47949,        9519,        266,    3873936,      1935365,       10229,    55282,      29457,       382
 2785,       1938195,         1935422,           3964,     48129,        9520,        309,    3876720,      1935422,       10198,    55319,      29500,       322
 2786,       1940927,         1938153,           3998,     47461,        9575,        265,    3879505,      1938153,       10520,    55300,      29473,       466
 2787,       1942072,         1939297,           3047,     49523,        9413,        329,    3882291,      1939297,        8407,    55360,      29511,       254
 2788,       1942305,         1939529,           3849,     51364,        9385,        287,    3885078,      1939529,        7639,    55375,      29539,       306
 2789,       1944551,         1941774,           5529,     48498,        9483,        425,    3887866,      1941774,        9228,    55350,      29504,       403
 2790,       1946809,         1944031,           3592,     49155,        9494,        486,    3890655,      1944031,       10362,    55426,      29550,       334
 2791,       1947807,         1945028,           4084,     48345,        9515,        657,    3893445,      1945028,       10882,    55475,      29556,       328
 2792,       1949626,         1946846,           4034,     49809,        9338,        410,    3896236,      1946846,       10437,    55467,      29555,       245
 2793,       1950156,         1947375,           2759,     51758,        9284,        254,    3899028,      1947375,       10427,    55477,      29551,       256
 2794,       1950412,         1947630,           2773,     48862,        9515,        253,    3901821,      1947630,        7871,    55520,      29613,       247
 2795,       1952710,         1949927,           3536,     48305,        9554,        409,    3904615,      1949927,        8067,    55532,      29613,       378
 2796,       1955467,         1952683,           4096,     49007,        9582,        376,    3907410,      1952683,        8757,    55545,      29593,       428
 2797,       1957636,         1954851,           2652,     48514,        9562,        256,    3910206,      1954851,        8287,    55570,      29607,       296
 2798,       1959798,         1957012,           2908,     48586,        9535,        338,    3913003,      1957012,        9797,    55644,      29640,       246
 2799,       1961427,         1958640,           3014,     49769,        9504,        286,    3915801,      1958640,        7638,    55633,      29669,       307
 2800,       1963566,         1960778,           3618,     48065,        9550,        625,    3918600,      1960778,        8609,    55653,      29652,       283
 2801,       1965156,         1962367,           4528,     51101,        9402,        320,    3921400,      1962367,        9306,    55690,      29669,       375
 2802,       1967039,         1964249,           3803,     48190,        9525,        295,    3924201,      1964249,        7871,    55687,      29684,       267
 2803,       1967592,         1964801,           2915,     47426,        9649,        264,    3927003,      1964801,        8370,    55724,      29719,       262
 2804,       1968644,         1965852,           3078,     51864,        9477,        281,    3929806,      1965852,        7795,    55777,      29740,       263
 2805,       1970469,         1967676,           3352,     47907,        9519,        373,    3932610,      1967676,        7421,    55760,      29723,       260
 2806,       1973102,         1970308,           3729,     47117,        9714,        290,    3935415,      1970308,        9089,    55801,      29735,       320
 2807,       1975306,         1972511,           3620,     48695,        9695,        342,    3938221,      1972511,       10325,    55806,      29724,       435
 2808,       1978031,         1975235,           4631,     53187,        9340,        366,    3941028,      1975235,       10928,    55806,      29730,      2172
 2809,       1978621,         1975824,           5088,     46951,        9715,        287,    3943836,      1975824,        8658,    55887,      29766,       373
 2810,       1980241,         1977443,           7476,     48617,        9546,        343,    3946645,      1977443,       11124,    55884,      29779,       328
 2811,       1980941,         1978142,           4609,     49684,        9596,        371,    3949455,      1978142,        9739,    55957,      29817,       438
 2812,       1981250,         1978450,           3275,     52182,        9386,        265,    3952266,      1978450,        8301,    55942,      29834,       263
 2813,       1982522,         1979721,           9303,     48168,        9680,        321,    3955078,      1979721,        8959,    56002,      29859,       342
 2814,       1983708,         1980906,           6768,     48209,        9639,        347,    3957891,      1980906,       12109,    55970,      29807,       315
 2815,       1984823,         1982020,           3087,     49562,        9468,        263,    3960705,      1982020,        8601,    56014,      29833,       857
 2816,       1985873,         1983069,           4636,     50299,        9556,        308,    3963520,      1983069,        9086,    56010,      29851,       340
 2817,       1986207,         1983402,           4421,     48856,        9623,        321,    3966336,      1983402,       11926,    56034,      29854,       375
 2818,       1987555,         1984749,           6032,     48986,        9627,        268,    3969153,      1984749,        9053,    56069,      29879,       279
 2819,       1990257,         1987450,           5745,     51334,        9559,        424,    3971971,      1987450,        8748,    56133,      29936,       376
 2820,       1990641,         1987833,           5765,     47109,        9656,        333,    3974790,      1987833,       11220,    56107,      29896,       351
 2821,       1993050,         1990241,           9059,     50226,        9480,        364,    3977610,      1990241,       14251,    56123,      29914,       357
 2822,       1994849,         1992039,           4323,     52051,        9539,       1508,    3980431,      1992039,       15252,    56194,      29933,       306
 2823,       1995945,         1993134,           3702,     47100,        9734,        363,    3983253,      1993134,       10894,    56190,      29904,       301
 2824,       1998518,         1995706,           4285,     52863,        9516,        367,    3986076,      1995706,       14021,    56194,      29944,       285
 2825,       1999058,         1996245,           3778,     48324,        9710,        379,    3988900,      1996245,       10472,    56204,      29960,       614
 2826,       2000151,         1997337,           7188,     53670,        9411,        489,    3991725,      1997337,       15388,    56203,      29944,       374
 2827,       2002187,         1999372,           6244,     49395,        9590,        555,    3994551,      1999372,       11127,    56324,      30019,       717
 2828,       2003693,         2000877,           3872,     52598,        9539,        592,    3997378,      2000877,       10728,    56299,      29988,       323
 2829,       2004544,         2001727,           3131,     47590,        9753,        382,    4000206,      2001727,       13795,    56311,      30010,       330
 2830,       2004815,         2001997,           6822,     48349,        9705,        437,    4003035,      2001997,       12417,    56296,      29979,       338
 2831,       2006403,         2003584,           4859,     49512,        9729,      14198,    4005865,      2003584,       26993,    56346,      30032,       366
 2832,       2008652,         2005832,           4953,     50500,        9639,        671,    4008696,      2005832,       11556,    56398,      30078,       328
 2833,       2009121,         2006300,           4553,     50001,        9692,        506,    4011528,      2006300,       12436,    56382,      30033,       568
 2834,       2010811,         2007989,           4703,     52142,        9594,        398,    4014361,      2007989,       13682,    56413,      30017,       643
