     n, insertion_cmp, insertion_swaps, insertion_time, quick_cmp, quick_swaps, quick_time, bubble_cmp, bubble_swaps, bubble_time, heap_cmp, heap_swaps, heap_time
   766,        151719,          150963,            198,     10538,        2250,         62,     292995,       150963,         499,    12358,       6696,        57
   767,        152231,          151474,            203,     10373,        2299,         62,     293761,       151474,         504,    12385,       6705,        59
   768,        152414,          151656,            227,     11592,        2223,         59,     294528,       151656,         623,    12412,       6699,        99
   769,        152898,          152139,            283,     10734,        2296,         82,     295296,       152139,         576,    12427,       6716,        57
   770,        153071,          152311,            194,     10905,        2321,         61,     296065,       152311,         491,    12443,       6722,        57
   771,        153116,          152355,            198,     11333,        2254,         60,     296835,       152355,         484,    12460,       6738,        57
   772,        153267,          152505,            195,     11424,        2283,         60,     297606,       152505,         492,    12487,       6756,        59
   773,        153536,          152773,            197,     11034,        2257,        142,     298378,       152773,         675,    12502,       6778,        72
   774,        154030,          153266,            277,     11175,        2262,         63,     299151,       153266,         506,    12515,       6771,        60
   775,        154256,          153491,            202,     10560,        2353,         65,     299925,       153491,         633,    12529,       6778,        62
   776,        154587,          153821,            214,     10653,        2288,         82,     300700,       153821,         629,    12584,       6808,        66
   777,        154917,          154150,            261,     11821,        2310,        123,     301476,       154150,        1308,    12561,       6791,        60
   778,        155071,          154303,            202,     10998,        2329,         65,     302253,       154303,         527,    12585,       6812,        69
   779,        155271,          154502,            297,     10850,        2297,         83,     303031,       154502,         614,    12610,       6827,        58
   780,        155295,          154525,            198,     12117,        2287,         64,     303810,       154525,         565,    12626,       6834,        59
   781,        155380,          154609,            203,     11488,        2284,         64,     304590,       154609,         514,    12634,       6836,        59
   782,        155757,          154985,            205,     11613,        2363,         63,     305371,       154985,         916,    12673,       6868,        82
   783,        156340,          155567,            284,     11468,        2281,         64,     306153,       155567,         520,    12694,       6874,        60
   784,        156674,          155900,            206,     11784,        2328,         62,     306936,       155900,         514,    12695,       6873,        60
   785,        157328,          156553,            207,     10946,        2345,         64,     307720,       156553,         523,    12731,       6904,        60
   786,        157868,          157092,            227,     10769,        2324,         64,     308505,       157092,         523,    12762,       6909,        60
   787,        158112,          157335,            207,     11056,        2325,         62,     309291,       157335,         602,    12779,       6920,        83
   788,        158675,          157897,            327,     11368,        2316,        147,     310078,       157897,         732,    12771,       6914,        76
   789,        159195,          158416,            285,     11695,        2312,         66,     310866,       158416,         539,    12814,       6947,        62
   790,        159636,          158856,            215,     11721,        2331,        300,     311655,       158856,         880,    12824,       6949,        63
   791,        159666,          158885,            270,     11064,        2331,         81,     312445,       158885,         815,    12821,       6934,        92
   792,        160179,          159397,            302,     11589,        2305,         85,     313236,       159397,         719,    12851,       6962,        79
   793,        160777,          159994,            305,     11691,        2358,         82,     314028,       159994,         988,    12885,       6977,        90
   794,        160985,          160201,            391,     11061,        2385,         85,     314821,       160201,         755,    12882,       6972,        74
   795,        161765,          160980,            293,     12245,        2309,         73,     315615,       160980,         599,    12927,       7009,        80
   796,        162401,          161615,            422,     11653,        2356,         68,     316410,       161615,         933,    12928,       6996,        80
   797,        163037,          162250,            231,     11473,        2400,         66,     317206,       162250,         540,    12964,       7029,        77
   798,        163418,          162630,            219,     11797,        2359,         68,     318003,       162630,         602,    12964,       7025,        85
   799,        163871,          163082,            352,     11054,        2372,         93,     318801,       163082,         649,    12976,       7037,        67
   800,        164030,          163240,            234,     11611,        2420,         75,     319600,       163240,         613,    13003,       7037,        65
   801,        164246,          163455,            227,     11388,        2405,         69,     320400,       163455,         837,    13031,       7076,        77
   802,        164554,          163762,            783,     11336,        2365,         92,     321201,       163762,         703,    13064,       7081,        82
   803,        164639,          163846,            292,     11638,        2375,         86,     322003,       163846,         723,    13097,       7097,        81
   804,        164856,          164062,            369,     12330,        2369,         89,     322806,       164062,         765,    13116,       7099,        82
   805,        165622,          164827,            369,     11543,        2392,         88,     323610,       164827,         970,    13102,       7098,        81
   806,        166032,          165236,            313,     11487,        2395,         85,     324415,       165236,         712,    13123,       7115,        75
   807,        166402,          165605,            328,     11093,        2395,         65,     325221,       165605,        1287,    13148,       7106,        79
   808,        166530,          165732,            296,     12739,        2377,         90,     326028,       165732,         618,    13176,       7109,        80
   809,        166622,          165823,            247,     11317,        2422,         78,     326836,       165823,         621,    13206,       7148,        83
   810,        167328,          166528,            339,     10949,        2440,         88,     327645,       166528,         724,    13221,       7147,        90
   811,        167341,          166540,            353,     11958,        2413,        109,     328455,       166540,         770,    13241,       7173,        83
   812,        167908,          167106,            300,     11363,        2437,         77,     329266,       167106,        1851,    13263,       7169,        84
   813,        168491,          167688,            291,     12004,        2408,        124,     330078,       167688,         777,    13263,       7167,        91
   814,        168676,          167872,            321,     11032,        2476,         89,     330891,       167872,         762,    13288,       7205,        62
   815,        168851,          168046,            761,     12289,        2428,         89,     331705,       168046,         824,    13320,       7203,       103
   816,        169073,          168267,            346,     11753,        2399,         96,     332520,       168267,         912,    13328,       7218,        91
   817,        169658,          168851,            412,     12758,        2400,         91,     333336,       168851,         716,    13315,       7210,        89
   818,        170205,          169397,            311,     11306,        2471,         87,     334153,       169397,         727,    13348,       7212,        74
   819,        170845,          170036,            285,     11788,        2460,         87,     334971,       170036,         726,    13396,       7261,        79
   820,        171008,          170198,            297,     12050,        2475,        108,     335790,       170198,        1017,    13412,       7267,        86
   821,        171819,          171008,            399,     11480,        2439,        121,     336610,       171008,         819,    13461,       7271,        81
   822,        172476,          171664,            306,     11269,        2453,        101,     337431,       171664,         740,    13451,       7277,        83
   823,        173064,          172251,            334,     11882,        2453,         94,     338253,       172251,         808,    13441,       7278,        84
   824,        173674,          172860,            339,     11565,        2407,         96,     339076,       172860,         719,    13493,       7307,        92
   825,        174277,          173462,            329,     11564,        2487,         91,     339900,       173462,         765,    13507,       7285,        88
   826,        174717,          173901,            533,     12575,        2449,         93,     340725,       173901,         830,    13527,       7312,        86
   827,        175011,          174194,            346,     11598,        2471,         95,     341551,       174194,         865,    13554,       7313,        89
   828,        175015,          174197,            361,     12699,        2452,         94,     342378,       174197,        1252,    13576,       7316,        93
   829,        175613,          174794,           3302,     11401,        2473,         93,     343206,       174794,         776,    13585,       7347,       142
   830,        176281,          175461,            469,     12127,        2493,         90,     344035,       175461,        1383,    13604,       7356,        75
   831,        176409,          175588,            376,     12964,        2440,         90,     344865,       175588,        3093,    13634,       7375,        77
   832,        177029,          176207,            465,     12151,        2502,         93,     345696,       176207,        2398,    13651,       7386,       581
   833,        177276,          176453,            331,     11370,        2558,         86,     346528,       176453,         764,    13675,       7374,        98
   834,        177659,          176835,            303,     11711,        2510,         84,     347361,       176835,        2659,    13697,       7412,        82
   835,        177950,          177125,            289,     13499,        2434,         86,     348195,       177125,         902,    13730,       7422,        99
   836,        178696,          177870,            396,     11977,        2503,         88,     349030,       177870,        1043,    13725,       7421,        79
   837,        179119,          178292,            357,     11762,        2484,         90,     349866,       178292,         942,    13719,       7409,        95
   838,        179888,          179060,            369,     11626,        2553,         97,     350703,       179060,        2224,    13777,       7437,        86
   839,        180510,          179681,            360,     11715,        2512,         93,     351541,       179681,         948,    13793,       7468,        67
   840,        180761,          179931,            243,     12946,        2521,         72,     352380,       179931,         961,    13805,       7464,        86
   841,        181461,          180630,            348,     11543,        2534,         96,     353220,       180630,         873,    13854,       7489,        86
   842,        182000,          181168,            353,     12157,        2538,        100,     354061,       181168,        1800,    13854,       7499,        67
   843,        182630,          181797,            261,     11629,        2531,         73,     354903,       181797,         761,    13876,       7496,        81
   844,        183408,          182574,            315,     12381,        2529,         82,     355746,       182574,         818,    13922,       7527,        90
   845,        184243,          183408,            369,     12300,        2506,         98,     356590,       183408,         977,    13918,       7531,       100
   846,        184538,          183702,            420,     12251,        2573,        110,     357435,       183702,         910,    13934,       7535,        89
   847,        184921,          184084,            517,     12044,        2537,        105,     358281,       184084,         823,    13958,       7537,        98
   848,        185059,          184221,            399,     12127,        2575,        113,     359128,       184221,         781,    13972,       7548,        74
   849,        185864,          185025,            332,     11828,        2595,         95,     359976,       185025,         838,    13996,       7566,        85
   850,        186668,          185828,            359,     11754,        2594,         92,     360825,       185828,         767,    14008,       7577,        86
   851,        187121,          186280,            350,     12065,        2616,        101,     361675,       186280,         906,    14009,       7569,        91
   852,        187438,          186596,            395,     12746,        2566,        103,     362526,       186596,        1061,    14031,       7589,        90
   853,        187524,          186681,            387,     11570,        2593,         98,     363378,       186681,         892,    14039,       7578,       101
   854,        187998,          187154,            370,     12495,        2506,        102,     364231,       187154,         884,    14080,       7623,       103
   855,        188496,          187651,            477,     12318,        2589,        126,     365085,       187651,         989,    14095,       7614,        94
   856,        188711,          187865,            399,     12078,        2557,         99,     365940,       187865,         932,    14101,       7636,        98
   857,        189371,          188524,            380,     12683,        2577,         98,     366796,       188524,         877,    14125,       7629,        92
   858,        189824,          188976,            374,     14889,        2525,         97,     367653,       188976,         834,    14167,       7653,        87
   859,        190461,          189612,            416,     13784,        2538,         87,     368511,       189612,        1661,    14179,       7671,        67
   860,        190906,          190056,            250,     13122,        2583,         74,     369370,       190056,         718,    14195,       7669,        77
   861,        191059,          190208,            285,     12825,        2529,         99,     370230,       190208,         660,    14185,       7685,        71
   862,        191527,          190675,            257,     12002,        2648,         74,     371091,       190675,         810,    14219,       7678,        69
   863,        192136,          191283,            692,     12208,        2614,         95,     371953,       191283,         826,    14251,       7696,        97
   864,        192909,          192055,            428,     12259,        2595,         95,     372816,       192055,         932,    14266,       7688,       102
   865,        193253,          192398,            333,     12329,        2594,         96,     373680,       192398,        1050,    14245,       7691,       101
   866,        193281,          192425,            443,     12876,        2617,        124,     374545,       192425,         824,    14270,       7706,        97
   867,        194110,          193253,           1175,     14140,        2611,        100,     375411,       193253,        1210,    14317,       7722,        98
   868,        194846,          193988,            381,     12845,        2639,         96,     376278,       193988,         854,    14333,       7749,        91
   869,        195636,          194777,            378,     12695,        2635,         91,     377146,       194777,         808,    14369,       7746,        68
   870,        196358,          195498,            344,     12768,        2604,         96,     378015,       195498,         754,    14386,       7777,        69
   871,        196737,          195876,            376,     12302,        2649,         83,     378885,       195876,         646,    14384,       7769,        71
   872,        197330,          196468,            296,     13069,        2633,         75,     379756,       196468,        1006,    14414,       7779,        96
   873,        197922,          197059,            406,     12700,        2639,        102,     380628,       197059,         793,    14409,       7764,        87
   874,        198169,          197305,            987,     12927,        2656,        104,     381501,       197305,         863,    14436,       7802,        79
   875,        198391,          197526,            331,     12580,        2649,         74,     382375,       197526,         730,    14469,       7829,        93
   876,        199149,          198283,            336,     13374,        2614,         87,     383250,       198283,        1014,    14509,       7844,        86
   877,        199678,          198811,            348,     12502,        2656,        147,     384126,       198811,        1113,    14511,       7844,        94
   878,        199858,          198990,            383,     13011,        2657,         97,     385003,       198990,         866,    14545,       7861,        94
   879,        200670,          199801,            389,     12617,        2700,         93,     385881,       199801,        1557,    14552,       7850,       119
   880,        200998,          200128,            397,     12707,        2687,         92,     386760,       200128,         782,    14564,       7863,        89
   881,        201516,          200645,            369,     12649,        2694,         92,     387640,       200645,        2234,    14558,       7868,       177
   882,        202352,          201480,            312,     12938,        2702,         92,     388521,       201480,        1148,    14586,       7877,       140
   883,        202437,          201564,            328,     12960,        2678,         97,     389403,       201564,         763,    14614,       7877,        67
   884,        202649,          201775,            270,     12337,        2729,         76,     390286,       201775,         637,    14622,       7882,        67
   885,        202815,          201940,            269,     12910,        2688,         97,     391170,       201940,         957,    14667,       7921,        67
   886,        203234,          202358,            276,     12410,        2653,         71,     392055,       202358,         711,    14687,       7939,        77
   887,        203315,          202438,            322,     12141,        2740,        107,     392941,       202438,         827,    14667,       7927,        90
   888,        203901,          203023,            527,     12372,        2713,         89,     393828,       203023,         838,    14711,       7932,        67
   889,        204643,          203764,            273,     14121,        2656,         98,     394716,       203764,         943,    14725,       7941,        81
   890,        205099,          204219,            476,     12279,        2740,        101,     395605,       204219,         787,    14761,       7968,        72
   891,        205791,          204910,            288,     12775,        2694,        153,     396495,       204910,         913,    14771,       7955,        69
   892,        206078,          205196,            378,     12647,        2687,         92,     397386,       205196,         652,    14803,       7997,        71
   893,        206909,          206026,            261,     13096,        2737,         72,     398278,       206026,         686,    14821,       7995,        65
   894,        207513,          206629,            254,     12720,        2725,         87,     399171,       206629,         622,    14845,       8020,        63
   895,        208280,          207395,            266,     12983,        2706,         89,     400065,       207395,         653,    14854,       8034,        66
   896,        208893,          208007,            257,     13002,        2673,         89,     400960,       208007,         665,    14873,       8020,        68
   897,        209250,          208363,            312,     13026,        2758,        100,     401856,       208363,         795,    14922,       8062,        78
   898,        210072,          209184,            380,     13091,        2739,         96,     402753,       209184,         773,    14914,       8051,        76
   899,        210879,          209990,            376,     12801,        2756,         75,     403651,       209990,         849,    14935,       8055,       113
   900,        211402,          210512,            435,     12938,        2715,         72,     404550,       210512,        1092,    14959,       8061,        66
   901,        211861,          210970,            368,     13639,        2694,         88,     405450,       210970,         853,    14991,       8087,       105
   902,        212592,          211700,            449,     13923,        2711,         89,     406351,       211700,        1038,    14983,       8101,        67
   903,        212738,          211845,            308,     13433,        2742,         72,     407253,       211845,         638,    15011,       8094,        66
   904,        213006,          212112,            261,     13204,        2716,        105,     408156,       212112,        1330,    15035,       8115,        67
   905,        213586,          212691,            262,     13787,        2748,         71,     409060,       212691,        1062,    15036,       8128,       138
   906,        213818,          212922,            262,     12857,        2778,         71,     409965,       212922,         763,    15045,       8115,        66
   907,        213949,          213052,            263,     12597,        2760,         70,     410871,       213052,         644,    15097,       8141,        68
   908,        214038,          213140,            263,     12954,        2733,         70,     411778,       213140,         638,    15089,       8129,       198
   909,        214091,          213192,            262,     12885,        2828,         72,     412686,       213192,         641,    15113,       8155,        67
   910,        214536,          213636,            281,     12787,        2809,         73,     413595,       213636,         695,    15122,       8155,        69
   911,        215201,          214300,            303,     12778,        2757,         74,     414505,       214300,         665,    15149,       8171,        69
   912,        215846,          214944,            273,     13574,        2759,         73,     415416,       214944,         760,    15187,       8217,        71
   913,        216044,          215141,            280,     13430,        2773,         74,     416328,       215141,         704,    15201,       8212,        71
   914,        216262,          215358,            274,     13084,        2797,         76,     417241,       215358,         765,    15214,       8215,        69
   915,        216790,          215885,            330,     13286,        2813,         89,     418155,       215885,         767,    15234,       8230,        70
   916,        216928,          216022,            282,     13944,        2799,         75,     419070,       216022,         660,    15251,       8223,        69
   917,        217136,          216229,            306,     13540,        2795,         75,     419986,       216229,         664,    15287,       8252,        69
   918,        217260,          216352,            278,     13703,        2802,         75,     420903,       216352,         670,    15291,       8259,        69
   919,        217935,          217026,            366,     13819,        2774,         74,     421821,       217026,         676,    15310,       8269,        70
   920,        218196,          217286,            276,     13646,        2841,         74,     422740,       217286,         716,    15316,       8255,        69
   921,        218547,          217636,            300,     14049,        2795,         76,     423660,       217636,         821,    15360,       8291,        70
   922,        219035,          218123,            298,     14555,        2831,         77,     424581,       218123,         832,    15375,       8294,        88
   923,        219516,          218603,            342,     13302,        2790,         73,     425503,       218603,         715,    15386,       8292,        86
   924,        219577,          218663,            304,     13375,        2830,         75,     426426,       218663,         682,    15431,       8330,        77
   925,        220335,          219420,            429,     13485,        2835,         75,     427350,       219420,         730,    15408,       8325,        83
   926,        220580,          219664,            360,     13239,        2853,         93,     428275,       219664,         803,    15450,       8323,        70
   927,        220816,          219899,            364,     13810,        2781,         96,     429201,       219899,         980,    15470,       8352,        81
   928,        221463,          220545,            393,     13331,        2843,         97,     430128,       220545,        1351,    15512,       8372,        97
   929,        221861,          220942,            409,     13038,        2866,         98,     431056,       220942,        4804,    15508,       8349,        85
   930,        221984,          221064,            316,     13235,        2839,         93,     431985,       221064,         799,    15531,       8389,        70
   931,        222653,          221732,            280,     13878,        2812,         75,     432915,       221732,         695,    15532,       8375,        70
   932,        223550,          222628,            286,     14424,        2823,         95,     433846,       222628,        2322,    15520,       8363,        99
   933,        223838,          222915,            304,     14210,        2848,        141,     434778,       222915,         726,    15579,       8410,        69
   934,        224370,          223446,            390,     13753,        2834,         76,     435711,       223446,         837,    15601,       8411,       110
   935,        224907,          223982,            296,     13629,        2882,         97,     436645,       223982,         944,    15618,       8429,        69
   936,        225796,          224870,            408,     13345,        2859,        104,     437580,       224870,         937,    15641,       8431,        71
   937,        225799,          224872,            290,     14904,        2848,         81,     438516,       224872,         710,    15656,       8435,        71
   938,        226336,          225408,            399,     13830,        2883,         97,     439453,       225408,         772,    15652,       8441,        70
   939,        226504,          225575,            285,     13984,        2823,         73,     440391,       225575,         901,    15697,       8476,        94
   940,        226762,          225832,           1575,     13287,        2882,        100,     441330,       225832,        1273,    15724,       8483,        71
   941,        227644,          226713,            289,     15451,        2814,         79,     442270,       226713,         705,    15725,       8486,        71
   942,        228062,          227130,            620,     13214,        2873,         97,     443211,       227130,        1238,    15745,       8471,        93
   943,        228701,          227768,            389,     13606,        2868,         97,     444153,       227768,         984,    15765,       8513,       107
   944,        229374,          228440,            431,     13315,        2837,         99,     445096,       228440,        1346,    15807,       8523,        88
   945,        229672,          228737,            289,     13878,        2848,         76,     446040,       228737,         750,    15808,       8518,        67
   946,        229768,          228832,            273,     14128,        2865,         73,     446985,       228832,        1362,    15848,       8551,       100
   947,        230285,          229348,            283,     14834,        2831,         95,     447931,       229348,         926,    15868,       8555,        68
   948,        230719,          229781,            284,     13922,        2886,        141,     448878,       229781,         699,    15873,       8546,        91
   949,        231432,          230493,            338,     13641,        2938,         75,     449826,       230493,         761,    15870,       8554,        69
   950,        232327,          231387,            277,     13873,        2935,         72,     450775,       231387,         816,    15890,       8576,        70
   951,        232486,          231545,            284,     13948,        2877,         75,     451725,       231545,         704,    15922,       8580,        70
   952,        233185,          232243,            332,     15140,        2865,         87,     452676,       232243,        1171,    15938,       8594,        91
   953,        233440,          232497,            321,     13710,        2945,        102,     453628,       232497,         793,    15952,       8596,        69
   954,        233950,          233006,            279,     13396,        2955,         73,     454581,       233006,         676,    15974,       8611,        83
   955,        234445,          233500,            347,     14375,        2899,         93,     455535,       233500,         785,    15995,       8627,        76
   956,        234516,          233570,            347,     13563,        2969,         81,     456490,       233570,         756,    16038,       8663,        80
   957,        234988,          234041,            287,     14820,        2885,         76,     457446,       234041,         726,    16044,       8660,        71
   958,        235343,          234395,            288,     13715,        2948,         76,     458403,       234395,         988,    16102,       8690,        72
   959,        235642,          234693,            410,     14772,        2890,         77,     459361,       234693,         706,    16094,       8678,        71
   960,        236466,          235516,            289,     14909,        2904,         74,     460320,       235516,         973,    16104,       8685,        73
   961,        236526,          235575,            326,     13796,        2945,         77,     461280,       235575,         712,    16120,       8690,        71
   962,        237417,          236465,            291,     15108,        2937,         78,     462241,       236465,         711,    16157,       8716,        74
   963,        237971,          237018,            290,     13556,        2965,         75,     463203,       237018,         712,    16151,       8695,        70
   964,        237973,          237019,            330,     13576,        2942,         77,     464166,       237019,         717,    16179,       8710,        71
   965,        238323,          237368,            417,     14244,        2925,         74,     465130,       237368,         849,    16200,       8739,        87
   966,        238871,          237915,            784,     15433,        2851,         79,     466095,       237915,         747,    16212,       8744,        91
   967,        239639,          238682,            453,     13647,        2938,         76,     467061,       238682,         772,    16257,       8767,        72
   968,        240408,          239450,            346,     14392,        2931,         76,     468028,       239450,         869,    16262,       8759,        73
   969,        240932,          239973,            296,     15016,        2933,         75,     468996,       239973,         722,    16287,       8782,        71
   970,        241628,          240668,            336,     14222,        2993,         76,     469965,       240668,         725,    16281,       8789,        71
   971,        242592,          241631,            296,     13898,        2947,         75,     470935,       241631,        1029,    16306,       8784,        72
   972,        242795,          241833,            298,     14552,        2963,         77,     471906,       241833,         811,    16341,       8812,        73
   973,        242993,          242030,            476,     15240,        2918,         76,     472878,       242030,         957,    16356,       8831,        72
   974,        243747,          242783,            383,     15563,        2909,         77,     473851,       242783,         818,    16376,       8844,        72
   975,        243893,          242928,            298,     14422,        2970,         79,     474825,       242928,         803,    16391,       8829,        73
   976,        244076,          243110,            298,     14250,        2962,         76,     475800,       243110,         730,    16403,       8851,        72
   977,        244545,          243578,            299,     14363,        3040,         75,     476776,       243578,         724,    16433,       8855,        72
   978,        244904,          243936,            299,     14147,        2974,         76,     477753,       243936,         809,    16440,       8851,        72
   979,        245094,          244125,            410,     14418,        3027,         79,     478731,       244125,         838,    16480,       8890,        72
   980,        246032,          245062,            343,     15473,        2964,         78,     479710,       245062,         932,    16478,       8871,        88
   981,        246459,          245488,            376,     14471,        2993,         77,     480690,       245488,         748,    16495,       8889,        73
   982,        246633,          245661,            303,     14524,        2967,         75,     481671,       245661,         849,    16511,       8900,        73
   983,        247277,          246304,            354,     14535,        2975,         97,     482653,       246304,         799,    16550,       8911,        73
   984,        247329,          246355,            341,     14822,        2965,         77,     483636,       246355,         832,    16565,       8934,        75
   985,        247371,          246396,            412,     14003,        3018,         78,     484620,       246396,         743,    16593,       8933,        74
   986,        248328,          247352,            303,     14344,        3006,        117,     485605,       247352,         743,    16575,       8935,        72
   987,        248386,          247409,            304,     15673,        3025,         78,     486591,       247409,        1009,    16612,       8954,        73
   988,        248681,          247703,            304,     14367,        3042,         81,     487578,       247703,         941,    16655,       8984,        74
   989,        248934,          247955,            376,     15628,        2995,         79,     488566,       247955,         745,    16671,       8998,        73
   990,        249327,          248347,            385,     14320,        3013,        171,     489555,       248347,         958,    16661,       8978,        74
   991,        249517,          248536,            376,     14856,        2991,         94,     490545,       248536,         770,    16712,       9005,        78
   992,        250322,          249340,            314,     14478,        3021,         77,     491536,       249340,         789,    16705,       8993,        75
   993,        251282,          250299,            315,     14744,        3006,         80,     492528,       250299,         771,    16746,       9014,        75
   994,        251954,          250970,            317,     15306,        3039,         79,     493521,       250970,        1043,    16755,       9019,        76
   995,        252239,          251254,            317,     14330,        3063,         81,     494515,       251254,         785,    16753,       9033,        76
   996,        252465,          251479,            318,     14611,        3023,         80,     495510,       251479,         831,    16772,       9028,        77
   997,        253286,          252299,            318,     14601,        3016,         80,     496506,       252299,         808,    16764,       9008,        76
   998,        253847,          252859,            319,     14335,        3091,         81,     497503,       252859,         795,    16796,       9044,        74
   999,        254841,          253852,            386,     14900,        3052,         95,     498501,       253852,         759,    16833,       9071,        77
  1000,        255424,          254434,            386,     14127,        3095,         80,     499500,       254434,         820,    16860,       9091,        74
  1001,        256044,          255053,            338,     14744,        3104,         79,     500500,       255053,         836,    16892,       9100,        76
  1002,        256600,          255608,            417,     14308,        3095,        114,     501501,       255608,        1023,    16920,       9121,        91
  1003,        256839,          255846,            313,     14478,        3051,         79,     502503,       255846,        1000,    16920,       9111,        75
  1004,        257573,          256579,            315,     14762,        3080,         79,     503506,       256579,         810,    16954,       9126,        74
  1005,        257598,          256603,            429,     15870,        3096,         79,     504510,       256603,         848,    16976,       9150,        78
  1006,        257909,          256913,            329,     15491,        3039,         82,     505515,       256913,         831,    16992,       9158,        77
  1007,        258003,          257006,            324,     14593,        3126,         83,     506521,       257006,         880,    17002,       9165,        92
  1008,        258671,          257673,            330,     14943,        3079,         82,     507528,       257673,         799,    17000,       9146,        77
  1009,        259656,          258657,            329,     15522,        3062,         82,     508536,       258657,         793,    16995,       9158,       153
  1010,        260462,          259462,            329,     14844,        3090,         82,     509545,       259462,         806,    17047,       9183,        78
  1011,        261048,          260047,            328,     14269,        3091,         80,     510555,       260047,         806,    17078,       9224,        76
  1012,        261359,          260357,            328,     15705,        3127,         82,     511566,       260357,         813,    17097,       9210,        75
  1013,        262170,          261167,            320,     14703,        3125,         79,     512578,       261167,         916,    17146,       9232,        76
  1014,        262298,          261294,            472,     15416,        3099,         83,     513591,       261294,         898,    17136,       9227,       123
  1015,        262630,          261625,            528,     15673,        3092,        108,     514605,       261625,        1110,    17141,       9238,        77
  1016,        263595,          262589,            496,     14694,        3111,         84,     515620,       262589,         935,    17181,       9270,        78
  1017,        264324,          263317,            323,     14284,        3154,         81,     516636,       263317,         785,    17199,       9270,        75
  1018,        265294,          264286,            324,     14473,        3164,        187,     517653,       264286,         801,    17203,       9267,        75
  1019,        265407,          264398,            324,     15037,        3138,         80,     518671,       264398,         840,    17275,       9309,        75
  1020,        265530,          264520,            324,     14610,        3162,         79,     519690,       264520,         792,    17264,       9315,        75
  1021,        265808,          264797,            324,     14538,        3123,         79,     520710,       264797,         922,    17283,       9294,        76
  1022,        266070,          265058,            325,     16257,        3099,         81,     521731,       265058,         795,    17284,       9311,        76
  1023,        267066,          266053,            326,     15348,        3126,         80,     522753,       266053,        1160,    17326,       9324,        76
  1024,        267692,          266678,            328,     15077,        3133,         82,     523776,       266678,         805,    17358,       9373,        77
  1025,        267713,          266698,            331,     15275,        3121,         79,     524800,       266698,         803,    17332,       9347,        76
  1026,        268445,          267429,            328,     15639,        3134,         80,     525825,       267429,         830,    17337,       9338,       101
  1027,        268925,          267908,            351,     15226,        3111,         83,     526851,       267908,        1139,    17388,       9357,       140
  1028,        269944,          268926,            339,     15633,        3109,        161,     527878,       268926,         940,    17391,       9373,        79
  1029,        269967,          268948,            343,     15276,        3155,         87,     528906,       268948,        1175,    17378,       9359,        77
  1030,        270035,          269015,            350,     14844,        3167,         83,     529935,       269015,         886,    17428,       9374,        77
  1031,        270689,          269668,            399,     16512,        3129,         86,     530965,       269668,         870,    17463,       9391,        78
  1032,        271221,          270199,            353,     15987,        3100,         84,     531996,       270199,         891,    17508,       9438,        76
  1033,        271476,          270453,            322,     16091,        3142,         81,     533028,       270453,         794,    17515,       9442,        76
  1034,        271681,          270657,            322,     15207,        3165,         78,     534061,       270657,         789,    17546,       9448,        75
  1035,        272558,          271533,            323,     15929,        3184,         79,     535095,       271533,         881,    17586,       9480,        75
  1036,        273041,          272015,            413,     15534,        3165,         80,     536130,       272015,         915,    17579,       9484,       132
  1037,        273530,          272503,            425,     15288,        3173,         99,     537166,       272503,        1188,    17575,       9466,        80
  1038,        274336,          273308,            369,     15849,        3155,        179,     538203,       273308,        1301,    17613,       9499,        78
  1039,        275070,          274041,            338,     14741,        3242,         82,     539241,       274041,         870,    17627,       9500,        77
  1040,        275644,          274614,            335,     15322,        3207,         82,     540280,       274614,         818,    17652,       9521,        77
  1041,        275657,          274626,            336,     17100,        3158,         82,     541320,       274626,         818,    17676,       9519,        77
  1042,        276603,          275571,            337,     15724,        3182,         82,     542361,       275571,        1028,    17699,       9546,        78
